n_harmonics,base_freq,magnitudes_0,phases_0,instruments_0
1,1.2540891125838114,3.2189264449064736,6.135792137421799,sin
x,y
-4.972219184678889,-0.3602358155451386
-4.970037830465209,-0.32551402636627885
-4.9662181260388385,-0.30370555560923995
-4.9350665927603545,-0.1546362620181709
-4.926423321179315,-0.13497093514131392
-4.911098109417812,-0.07187297630988716
-4.908962992105797,-0.02435563877863349
-4.907596795964018,-0.024248588572773795
-4.901673854558842,0.0129519486922504
-4.900346988468946,0.003735958050452473
-4.868854444612641,0.044683086958778706
-4.855090837058008,0.16427931758201267
-4.848973292095954,0.25035462444637613
-4.843573866781071,0.20395288723269345
-4.835531808262964,0.21272316777868058
-4.81258132065696,0.2797217821912634
-4.806698778358029,0.28774567121132755
-4.797874309988183,0.37022684559815394
-4.796220427144609,0.36198659812016054
-4.792875944866859,0.38810141152371114
-4.786925733181273,0.40533152961355884
-4.767165146816136,0.5273156183106743
-4.761067472250753,0.573762241973573
-4.735999682382769,0.6535143321629003
-4.726876562681863,0.6321079085707153
-4.711730928369366,0.7646573665042877
-4.707445042652183,0.7578110304311363
-4.700356295410265,0.7860649980856033
-4.6960319386056595,0.7568457112969609
-4.670639603547045,0.8880788231614146
-4.652673769470244,0.9766041595103966
-4.652288827362023,0.9541543428106551
-4.648446774220697,0.9851814090762068
-4.642008287795579,1.031656864539769
-4.625298013508332,1.0012132748725078
-4.622482761632795,1.0515460730024841
-4.6224357506997205,1.0411609309473433
-4.616295353337719,1.0485048002363835
-4.61321851914426,1.0320311465895586
-4.597965869995708,1.2074816868542677
-4.5914070302407985,1.211209001373112
-4.584622901555767,1.2173716556848362
-4.577861323882053,1.2437093461419817
-4.566000696838398,1.2637999854454993
-4.565268718139205,1.2520721092534937
-4.564508526587026,1.32275721207698
-4.55816471314162,1.2933732961159405
-4.542486233454697,1.4192044256142982
-4.537717530282501,1.3660129200945008
-4.49101279655868,1.4844260863240044
-4.472623337523396,1.6627857474640115
-4.4719709501908875,1.670034133920987
-4.4699113301631455,1.689371887183588
-4.452120404712994,1.6647948894167044
-4.4490410268891845,1.67869201154971
-4.442465319465384,1.6954863105087046
-4.428444738647403,1.7332212026057474
-4.406916947846695,1.8261937151238337
-4.392095675748972,1.8427295729311426
-4.345733262335029,2.0490680291115186
-4.344405649250093,2.0424037118389498
-4.3425443274430755,2.031687256381981
-4.333709060107974,2.0689434531424022
-4.3317884203255055,2.124085471757681
-4.325881206640573,2.090057739981686
-4.324364819329713,2.1494422056862557
-4.316324358113025,2.172217162705136
-4.316065458721764,2.1368540072541413
-4.306363668677703,2.145260558403974
-4.28369274936683,2.2166708744671015
-4.280544980172646,2.2104550562481213
-4.275877149951527,2.2119211382172868
-4.270826903501211,2.2416673708874537
-4.262179067602034,2.293270245427172
-4.239193115213647,2.3576795767864054
-4.23302497203835,2.3482235981654087
-4.229448165456587,2.349528221997584
-4.226617851764159,2.3426458880928935
-4.21865304365091,2.4234146355762367
-4.204212042857202,2.4775481099338275
-4.1614052777380195,2.543525409563396
-4.149461718858416,2.635315346431895
-4.144466402879986,2.542767921273065
-4.121863376701186,2.632283610857729
-4.108523940884811,2.6336476060540033
-4.099707131299972,2.6576925843040073
-4.07319192655136,2.779575783550817
-4.064427452455571,2.7863271243587344
-4.045350471868684,2.7935999676090826
-4.043493175007971,2.8010660438947657
-4.024572915240261,2.90399659017728
-4.021579516234728,2.896163889630843
-4.0150271830967075,2.835167178611008
-4.004736727609718,2.858941984107309
-4.00007655339518,2.854718342416683
-3.981001753420755,2.9541961688231777
-3.97082877999112,2.951078135527939
-3.9342703553566105,2.9981922478873564
-3.9315757939207985,2.940109186396171
-3.8969114559203444,3.017173993842668
-3.8834514585395996,3.09265323650633
-3.8823573806520684,3.024851741342615
-3.8812034521776617,3.0819186591453547
-3.871311531347219,3.0280685409805694
-3.8691879702412937,3.075731688379007
-3.864273477774036,3.0728973521397074
-3.8619298103682995,3.0739828934541147
-3.8466928356473606,3.1170916560505733
-3.844768535546099,3.0581536111721226
-3.819716299353675,3.1429076237002715
-3.800665638143541,3.130845644433219
-3.7964895540074073,3.174361098841597
-3.786029517774705,3.1503342521746034
-3.78593142864026,3.140699257339088
-3.7707431136244796,3.178846489833335
-3.742068973082251,3.1945287098121398
-3.7229309517802287,3.180351154104553
-3.7186457223175386,3.2029508374819966
-3.7069898980627105,3.180721281125033
-3.7037297399085656,3.2243712576975447
-3.6986619858848044,3.2006877966369482
-3.697725661300637,3.2133803825328866
-3.683118238981419,3.199646379301904
-3.678438661239549,3.237988558774904
-3.663019089873496,3.249381465130239
-3.656718739533722,3.1824128052892786
-3.635371155103395,3.246696895119551
-3.6154314968931,3.235139450632792
-3.6126575877181075,3.186871929150616
-3.5911063247678596,3.241813370694443
-3.586408822188968,3.201061173736256
-3.5771906150589237,3.223840692988784
-3.568171067679866,3.2003094792408797
-3.547242203431049,3.204181130039562
-3.5164901292977624,3.213595543999552
-3.515225271936572,3.171341341909221
-3.5145298801093006,3.1462952643755178
-3.5058392122715,3.1852736298089774
-3.5057746285196068,3.192174727894869
