n_harmonics,base_freq,magnitudes_0,phases_0,instruments_0
1,1.3833662652514611,3.3229562742588037,5.557329290065064,sin
x,y
-4.9973818777978085,-3.336547392788336
-4.980565834811169,-3.2939375922296006
-4.979453661673103,-3.2144600147627633
-4.976720580127131,-3.2700790564477664
-4.9758352531075145,-3.159077602439422
-4.9616109256512,-3.1422155109842436
-4.961002434961882,-3.1848298540425457
-4.941402664231217,-3.169206211326895
-4.935215839965677,-3.1293069773563382
-4.931600669550814,-3.0940615772950264
-4.930959009083304,-3.172481928894848
-4.925653079979649,-3.0999830498772996
-4.925628603424721,-3.163464275285242
-4.906613610253966,-3.1483718237362877
-4.9048777912402155,-3.1410500535399755
-4.890040833359928,-3.1434973510856565
-4.8774239188728625,-3.059782709497723
-4.867959590287319,-3.112917855053267
-4.863087357766065,-3.019942483076977
-4.845974525402736,-3.0841380135978134
-4.8361264106798,-3.0083191745680122
-4.815396466099035,-2.9425173344574986
-4.814695511859889,-2.9942972167641733
-4.811428308284459,-2.933109195848428
-4.810296388381744,-2.985225354940331
-4.809199308374286,-2.936874805965405
-4.8076289240107375,-2.9997281973984324
-4.78808517976023,-2.952980943788585
-4.775674598528507,-2.8648937144294564
-4.773073459834691,-2.8584431874863303
-4.7487214589065205,-2.8565798742628217
-4.743300137754591,-2.823765286713461
-4.731310448236883,-2.808377806080846
-4.7280901332737155,-2.7426316607805976
-4.702115271326691,-2.6859493498727827
-4.694493720639824,-2.6877684728376434
-4.693479641740622,-2.6597230957073803
-4.691141527720157,-2.6597575002496496
-4.688785587619039,-2.704185209436749
-4.6857109729795585,-2.65120977319992
-4.684712039347665,-2.609149964842047
-4.669413330738959,-2.5993194684226397
-4.668402870870796,-2.574374596238123
-4.664947813662738,-2.572727956888485
-4.65363491645153,-2.540879446880979
-4.6521027410967255,-2.55252363424638
-4.635924578920122,-2.4949561169242376
-4.6274972201489835,-2.5061728742003937
-4.597675053095599,-2.4060856173012106
-4.590704737843522,-2.355494617824469
-4.580175773188301,-2.3602561460324343
-4.578381048516312,-2.2909392614470097
-4.5772731472347115,-2.340381347870255
-4.56157617468789,-2.246594929383715
-4.546197470932808,-2.2452136028053773
-4.543789439360135,-2.219631582415914
-4.541046656875323,-2.2429429826215297
-4.5318585398835785,-2.2300602196263735
-4.528576096916247,-2.198438484972191
-4.528387585290272,-2.129915659213911
-4.495503114054528,-1.9841586856804185
-4.481188711834352,-1.9586012818922027
-4.481038257337577,-2.052499144131793
-4.478622599368297,-2.0432781380542324
-4.471061987287691,-1.9226328247068818
-4.470561564062106,-1.9473978095626272
-4.451193442263065,-1.8283564185925645
-4.449965128284701,-1.8509188114443795
-4.4489695924362405,-1.863733466602761
-4.439153933443843,-1.7922850470468215
-4.4307206100570085,-1.797727329512956
-4.4212749050620035,-1.7694458760697522
-4.414774743766441,-1.671828749792802
-4.412186225196964,-1.7308851620019792
-4.405470581592018,-1.7517358831100223
-4.400433643568978,-1.7450155252574844
-4.3934721738162175,-1.6489834155935799
-4.3849156032749095,-1.5456477006433356
-4.355263103460959,-1.4800162590589503
-4.337143723830652,-1.4183310935977056
-4.315674289913884,-1.3879293210819625
-4.300649848341845,-1.2943069749004137
-4.296204658361319,-1.2888887076374165
-4.295635073398297,-1.3218558219737182
-4.283627134214401,-1.2003729722556677
-4.280693676436278,-1.1949958538605918
-4.26551194652607,-1.1263424677444516
-4.25404909387248,-1.1012820824808482
-4.247978397574988,-0.9876551512982292
-4.236651699595518,-0.912209939148093
-4.233435777363769,-1.0160526715988165
-4.230518939787995,-1.0422694918535398
-4.220570767068862,-0.8844015634936124
-4.21680650009872,-0.8916404640012409
-4.213785847029532,-0.8338598897871172
-4.209459419885827,-0.9036504743427494
-4.204574902036543,-0.8193835722648728
-4.199520667675629,-0.8607376176397435
-4.1981730404234066,-0.8431608843345267
-4.1978297672093685,-0.8256205673962347
-4.191693292296337,-0.8368009930051457
-4.188719800956245,-0.7915751445901298
-4.186954082673061,-0.7446231036010325
-4.179761446311083,-0.7858384782452807
-4.162111326455236,-0.6314890759107851
-4.151725842795284,-0.6376396442281584
-4.148303987749787,-0.5991406442588435
-4.144793399999606,-0.5883070129802294
-4.120157786312729,-0.493824929126173
-4.108182816755006,-0.3850234572421433
-4.09767328741469,-0.3353227936792186
-4.083723113391484,-0.3475422748421654
-4.083131183743037,-0.3463353122578744
-4.081636263716608,-0.2661961688871155
-4.068805873544821,-0.19830023957386783
-4.053933868866528,-0.1935399608628786
-4.048553153769776,-0.12596673837370262
-4.04313262763754,-0.1575814553285938
-4.013888424392257,-0.02918811404957624
-3.993789204709114,0.16762555516575856
-3.9858492663921954,0.19393232237972516
-3.9735862338514663,0.18436463511490814
-3.9713687933560236,0.1940312669930014
-3.9518633670756187,0.35647100826820216
-3.919443075746285,0.4470269236705385
-3.9178991425911436,0.4477958599099194
-3.915278455033886,0.4179552290483751
-3.909050473027722,0.44479764807512395
-3.9066323562281435,0.5322972284813655
-3.8900399644998043,0.6159984850677471
-3.885738771716686,0.5549794725168861
-3.8851519212448107,0.6690005249182964
-3.8655033647451695,0.6655215249103565
-3.8634159553861425,0.674288067891153
-3.85241740331816,0.7772599286319869
-3.849214252300661,0.8004998861165253
-3.8468056565421382,0.7755740438145634
-3.8419256926305403,0.7443904399284493
-3.8271541943080467,0.8709057493763694
-3.821108407487679,0.9233223748069503
-3.808301283863056,1.0044988449218328
-3.8067624765674957,0.9534745432564661
-3.797268227344971,0.979560984881656
-3.790192573789286,0.9918012120154046
-3.7853092765705187,1.0052543809542076
-3.7775481131320987,1.0633168355496614
-3.7714816181890742,1.1450960411998181
-3.760353171638547,1.162401912652574
-3.759048724914594,1.1459070047424187
-3.7565046818833236,1.153861003692385
-3.7561377764857493,1.183245899164725
-3.7534146008369476,1.2522944513154746
-3.752473497741815,1.1848923894300971
-3.7512365368742273,1.227339895295892
-3.7408896998607375,1.2866110478650012
-3.7363750258434503,1.3169995036371347
-3.734651619304258,1.232292847748293
-3.720514818248184,1.3004334614572972
-3.7161192090685704,1.3653016482541802
-3.69358388485983,1.4569533516660367
-3.6880777448781146,1.4217941206361764
-3.645138359025808,1.6442984089071788
-3.6401120754142458,1.6894849982308155
-3.638583341499225,1.6720909057496443
-3.631583640306383,1.6617074119738062
-3.6304057543987875,1.735749435991344
-3.628453380696699,1.7007175942796469
