n_harmonics,base_freq,magnitudes_0,phases_0,instruments_0
1,1.8228932265920563,3.660032480189574,4.414618965455576,sin
x,y
-4.993959940556534,3.6896273684431935
-4.97441264378649,3.6499571504587123
-4.95775503263184,3.613842926677123
-4.950652777269214,3.6577704078421327
-4.9402899966519005,3.597998147211969
-4.933873065894012,3.6589085160142156
-4.933134775594081,3.6216094787672417
-4.932310593460945,3.671188835096354
-4.926946087301949,3.6244222243528648
-4.916462596578556,3.5916449130909065
-4.91442146103286,3.5271044968241165
-4.914174617519453,3.5580064275056236
-4.9085300419442195,3.5863403944103127
-4.904586446324926,3.537507723107016
-4.889070014532463,3.594865233078279
-4.878396470431861,3.5595770620785707
-4.869810666225724,3.6092707718274255
-4.868645983647094,3.5394091605519615
-4.847199906241398,3.5279480537272767
-4.843266746529031,3.530308028651145
-4.825171751204827,3.3962731188673536
-4.819374165038263,3.3823118404326276
-4.804230392924637,3.373847257455457
-4.782366071869411,3.37608732762426
-4.771799263806282,3.2563476279368317
-4.76822142689894,3.3199452946507395
-4.76747692560063,3.310205435225713
-4.7524594501981445,3.2455716453706502
-4.748498441445136,3.24660100961788
-4.746068917082972,3.2429201184363383
-4.740615418959719,3.2145506709666187
-4.733981430693365,3.151761179082683
-4.730014190421081,3.2491181703776255
-4.674587375922371,3.037768158575321
-4.673908192181885,3.051501777760416
-4.668921993994049,3.039054812457438
-4.663451384758552,2.9774158230014236
-4.663361124860847,2.9248911374732516
-4.630947879151238,2.8215779993786736
-4.6241203606660966,2.7323380907900274
-4.612108224014583,2.7404411533770205
-4.608215141882579,2.7928195653889194
-4.599873002619233,2.6365668476288806
-4.562705429706351,2.5561150546551095
-4.560133225589732,2.503937207319524
-4.546663024790464,2.430997400341915
-4.529080312229716,2.3449962161028326
-4.509863145123497,2.2015519919538193
-4.508372606533847,2.2630148762544096
-4.508234307915187,2.2785346997741747
-4.495063586656745,2.1614772152974306
-4.494691464598928,2.1323586047340966
-4.484874490940539,2.1729111077467853
-4.472222234829559,2.022790697448594
-4.466139485066192,2.057038225736995
-4.46510659796694,2.0137544381926915
-4.464991970265161,2.088400948304638
-4.454586679974519,1.9691634704588645
-4.45434568272145,1.9275583250435318
-4.45299921490649,1.9718203150238165
-4.441439549228443,1.9013992564554696
-4.4295023550850265,1.8569056344698416
-4.426707930753962,1.7805706713033855
-4.424577024277983,1.852837428833315
-4.421062079178615,1.7756122028385903
-4.419122441134158,1.7351161537760187
-4.406159517618717,1.7335814002984282
-4.397255912470005,1.6832145460686356
-4.376535873197681,1.4811816672581375
-4.37260122557563,1.4706061141248192
-4.3553883143839025,1.3525408932743728
-4.326758577982384,1.1609073562785894
-4.322281171945839,1.1253771735546125
-4.301208650650131,1.0469701377752125
-4.297831979871879,1.0078112487957098
-4.267334749470018,0.8737514267841563
-4.26612402594058,0.7571722281557098
-4.258158961536102,0.777777923990793
-4.218849659538588,0.47977818984341236
-4.181363361018258,0.27054475006615397
-4.1650798087943866,0.0985268106428967
-4.1511489824675785,0.05072824805099566
-4.145195596263652,-0.048438196138078454
-4.142125863386303,-0.01740713546719641
-4.140309454973909,-0.0018920825949485243
-4.135508818478678,-0.034278421717913274
-4.11845544581554,-0.25091563785472687
-4.08963794652853,-0.3744018413699738
-4.084851137748378,-0.39590292861434956
-4.06754516460701,-0.5002410045236435
-4.058185408552152,-0.5322620621249469
