n_harmonics,base_freq,magnitudes_0,phases_0,instruments_0
1,0.9439466769525733,2.272263461421535,5.062313670532696,sin
x,y
-4.995197212860429,0.7483758385295372
-4.985702932535335,0.810314814725641
-4.973820428401204,0.8462596718686277
-4.970766129295603,0.8112571485682379
-4.954443398561273,0.8464127861991557
-4.948881655480283,0.8495193086509115
-4.933210184769247,0.8986461181237455
-4.910677844490601,0.9338697675397222
-4.908872441489266,0.9079927991569874
-4.903944438619718,0.9064917601609319
-4.893589548590689,0.9627157916231182
-4.890194623520978,0.9823705458595384
-4.863959664158633,1.0421438642119019
-4.8599211865703085,1.0029547851099365
-4.8376949271578065,1.0312289496620815
-4.835615610976378,1.0750941315511278
-4.827717026298158,1.1029147942511206
-4.820254819426606,1.1192517399824464
-4.818681260845166,1.126831053477598
-4.802866739650615,1.1358979804612677
-4.800942425233989,1.1652319299652243
-4.770685055029898,1.197461524671298
-4.769363683669897,1.2073236664058402
-4.7617768740180155,1.2137511513923698
-4.752533089803176,1.2391324338698135
-4.751732208803099,1.2485312762293614
-4.750988282317701,1.2685826633921091
-4.7471982996270645,1.250143162875676
-4.7349942203278275,1.2560345362593701
-4.733709341664516,1.2552262559506313
-4.715811943143901,1.2810084036366731
-4.714220278910002,1.3281665608709814
-4.713655645380227,1.2820904374003033
-4.711478651785804,1.3026143449327499
-4.697677134929038,1.3391754839150325
-4.686195934142265,1.356166781145898
-4.668358090923127,1.3619793289978466
-4.667266194218693,1.403598934123491
-4.652919860996828,1.3771015439295868
-4.64271822945318,1.480565640118365
-4.637508796553527,1.4209085690120271
-4.627939962176933,1.4354732957676413
-4.623651971366133,1.467769991652254
-4.620162604596256,1.451294359936559
-4.610345919071098,1.504485507913548
-4.59296914935306,1.4701787807180118
-4.592578598524638,1.5228206397982025
-4.5894754224520105,1.4829359331075915
-4.588627703617746,1.5110366578915424
-4.582960317314489,1.5383618813067546
-4.576008949651193,1.5518204137562293
-4.567953403724982,1.5490677176631888
-4.555572922695442,1.5298337429403142
-4.5396525195983815,1.5898015340204232
-4.5392825614305465,1.592334257837432
-4.5336816711803385,1.6047626723089308
-4.5334786019426385,1.6538024757443042
-4.529333158695204,1.595052346169324
-4.5282883245190995,1.5919535721442115
-4.522048395045994,1.6321443052640123
-4.521748004692524,1.6351163894275296
-4.508969587235954,1.6656488986806826
-4.499100913333378,1.7099616286631991
-4.486959704928997,1.6755872502870144
-4.468232306432629,1.65960630053227
-4.46462281939218,1.6937347055268681
-4.4621089906201075,1.7145555558293155
-4.434281700863884,1.7266019724324213
-4.402480346422827,1.8023886811607397
-4.401695956259757,1.7863879574956805
-4.395145308011747,1.7989474895734008
-4.386531697749092,1.779514903290975
-4.378274479390914,1.8705219626706024
-4.372298077273293,1.8624728446371157
-4.365881213382181,1.8755345868683948
-4.34701422560447,1.8612384616404647
-4.338840309089548,1.8756117262241603
-4.330478904990097,1.9178918346440075
