n_harmonics,base_freq,magnitudes_0,phases_0,instruments_0
1,0.6454959578622561,3.3370830852239894,0.7128100982790827,sin
x,y
-4.998710710661341,-1.9645524481801848
-4.983455411988187,-1.9560647508758804
-4.947361172945409,-2.015209092169471
-4.932198082463838,-2.016691362361803
-4.9271773027774906,-2.0959848605864675
-4.925873902068979,-2.1218846219461738
-4.9242538586673525,-2.049806410668659
-4.920133907635874,-2.1233006629768494
-4.919600120278906,-2.171655950679167
-4.908316474987532,-2.150363352326819
-4.907757875407159,-2.131983726077953
-4.891546334666498,-2.149752073442555
-4.887655114298331,-2.1566852628046544
-4.88491166374531,-2.162935076814131
-4.883539833308747,-2.176361962069246
-4.871867381740545,-2.2219233058995402
-4.841022579807789,-2.2001708679036858
-4.834806007226213,-2.256838513005897
-4.825207017994442,-2.214599369928685
-4.814021024530013,-2.2660366466780646
-4.809628531660776,-2.2521750100106996
-4.806169146169401,-2.295878168405945
-4.805772249031287,-2.2978513617001
-4.799403443842465,-2.2801908408824185
-4.793103173873935,-2.328573382787758
-4.788986578632151,-2.311059678675599
-4.711385782069051,-2.4390806663449456
-4.675528401971007,-2.4811992612849947
-4.670067835844246,-2.4714761088901813
-4.659685191727543,-2.4813380772766434
-4.656208154612692,-2.4656666376048717
-4.655999742220789,-2.5482926532048573
-4.6548545436174225,-2.458261987541562
-4.652378679273199,-2.5489167647824607
-4.651748196638497,-2.5430269693122796
-4.633954140380988,-2.536628877261241
-4.631581925347792,-2.5494793382479415
-4.629988586221023,-2.5524185127899814
-4.577394666796768,-2.615262562201383
-4.571051297535807,-2.6049987773095973
-4.525512161990754,-2.70069073723077
-4.503781109444848,-2.7216613386893584
-4.500184048479589,-2.6761252490438143
-4.479291274888849,-2.651416128943989
-4.466191861463143,-2.734829961486964
-4.453883258670257,-2.753217306718821
-4.438323811894156,-2.7895481850490773
-4.434482952781571,-2.758983645598846
-4.3874538932892095,-2.8148595447649924
-4.384187296544416,-2.8894994881950296
-4.383163134916654,-2.842774465566739
-4.371878203276002,-2.8781612685319877
-4.36790950274811,-2.8544079590564677
-4.36655657615468,-2.905040688271922
-4.358808356573051,-2.893311645065095
-4.358210757715984,-2.820386053791748
-4.356133141247186,-2.8894438482266347
-4.351815147485391,-2.949216675459038
-4.347740267067504,-2.847344299452212
-4.322759034773212,-2.9467750849048295
-4.306694256665253,-2.9382994781363645
-4.305066429356437,-2.8865430649825647
-4.285776771091311,-2.9321627376276065
-4.278841896243191,-2.985728550691096
-4.268333652122952,-3.001626268471828
-4.250894712440526,-2.9874436972911775
-4.24675281136704,-3.0010823320259283
-4.245975984588143,-3.0410641195231896
-4.244796556445745,-3.020534408935855
-4.233343704117828,-2.975047488386168
-4.210071777025308,-3.0067899624837437
-4.187937514252309,-3.061707190826165
-4.184818813639945,-3.0710725180330254
-4.1404132977802295,-3.0674172742943706
-4.140328288477435,-3.086345827943813
-4.139340116425018,-3.084222628102491
-4.137689725789034,-3.089618572150207
-4.136089354609377,-3.128016525988224
-4.0936252546970255,-3.1125943081063188
-4.087237959677555,-3.1226412885788153
-4.086907109187598,-3.1409213516323784
-4.082607659898376,-3.099479609339072
-4.0783106546750645,-3.190803446627745
-4.076331322992754,-3.1350901653652303
-4.071294896652219,-3.05693066147792
-4.066950257088106,-3.1294517638462978
-4.061092698509372,-3.1523787552326605
-4.035777263379381,-3.143485186818804
-4.032109773501801,-3.219020089657041
-4.03182791712765,-3.1549162376784254
-4.029623951921267,-3.1931805663008497
-4.009369115985293,-3.2115791988371827
-3.993028979929405,-3.201984348774068
-3.988988298137315,-3.1564969868188286
-3.973712414190984,-3.195739489277294
