n_harmonics,base_freq,magnitudes_0,phases_0,instruments_0
1,1.776364873057973,4.963261831730625,0.19486121930843012,sin
x,y
-4.97859635133595,-3.491619105950975
-4.976572859689412,-3.4829007481242287
-4.974763574597315,-3.472001553707543
-4.965959373843384,-3.4603539217127484
-4.965064037167171,-3.44089822226487
-4.954353886267313,-3.5649262374757993
-4.952025902596832,-3.754787268254477
-4.947370185556404,-3.6725368053358975
-4.94221945743872,-3.6978422189241735
-4.941777649962679,-3.7338259594103542
-4.934079108669373,-3.7349945497944037
-4.899155901515956,-3.90619365473489
-4.8946335813152935,-3.93637889878268
-4.8774269205662755,-4.065194171071276
-4.858594043570632,-4.0882351063921565
-4.843799329295586,-4.272707755377972
-4.836616356901844,-4.267312934593948
-4.824210596847966,-4.283169492511742
-4.81458457303238,-4.308074594049866
-4.814450287053945,-4.304704948853898
-4.801548641000958,-4.324746869643436
-4.777980451872811,-4.543177076099331
-4.748659386766879,-4.58817479073873
-4.695659932262285,-4.779620590082739
-4.6655515682593105,-4.868753121685941
-4.659274174311118,-4.806472530404568
-4.654659827454881,-4.891160481928934
-4.643527049086497,-4.935384630281454
-4.640727898465756,-4.983262570922456
-4.627354927889778,-4.8369573853013454
-4.6242863065448745,-4.878130830746796
-4.5775751105434495,-4.9624842570358245
-4.566913872432796,-4.905637832452553
-4.561825450475135,-4.882740421866004
-4.558245281322946,-4.975710593166585
-4.549873898652517,-4.978333211438701
-4.545279099495452,-4.957692867343501
-4.527976962063197,-4.935741191491205
-4.516359768030389,-4.8966717249522596
-4.504374076024893,-4.993568237260229
-4.498717914118809,-4.888782195721034
-4.485934374060206,-4.909117062573007
-4.480950879984681,-5.049935549489931
-4.4745909166221285,-4.9819057026639335
-4.473634106668081,-4.948568801405118
-4.464249745144201,-4.897594492728398
-4.453124334687475,-4.920835758064058
-4.444376981002805,-4.918773910073326
-4.4025348621713425,-4.807814754126179
-4.392131910424114,-4.80091222775383
-4.3887688640738896,-4.7962097389228715
-4.383482398311052,-4.826933654281026
-4.382284485113928,-4.833781046442711
-4.360550210971286,-4.781634615077006
-4.328925905366119,-4.571732498455483
-4.3227745253035765,-4.600455263796786
-4.317394848648551,-4.5933481907480775
-4.315264958311965,-4.47160543201008
-4.314077334409642,-4.6211562386843585
-4.3077707806230725,-4.540663419573979
-4.276251430147085,-4.415067402458097
-4.273524082039106,-4.389443562904153
-4.26987875136683,-4.4105539144773545
-4.259443401542011,-4.366747656255822
-4.2507454949703725,-4.450344522272614
-4.2356270835730445,-4.364607486948002
-4.23185736226832,-4.3467469962078935
-4.2280465767736715,-4.219963748311185
-4.226070615030348,-4.261565391981442
-4.223556540033333,-4.306128162471246
-4.207326323603816,-4.230219339369234
-4.1981841968405496,-4.03173532074884
-4.188962446450182,-3.975871918293827
-4.179180972913975,-4.002105319836846
-4.1779833862328815,-4.038645416309965
-4.170455175674309,-3.9561234959196767
-4.166314131969816,-3.904177167418425
-4.165398833518856,-3.9074694530234506
-4.154660207707677,-3.903754610338892
-4.137178719920628,-3.8664323331208137
-4.136674594493195,-3.8449807221072394
-4.135925685865532,-3.796754922670366
-4.131222286369967,-3.6835319601262233
-4.127045072067771,-3.7636673019231437
-4.118547149048945,-3.7612121824189093
-4.116614203175466,-3.595219436372238
-4.111435056818217,-3.6451450455179235
-4.1071565246570865,-3.651193377562045
-4.102076266270231,-3.6132405074275487
-4.07800222594176,-3.364061467350642
-4.074434986512268,-3.4270465351116988
-4.068695960083364,-3.4027466714682877
-4.063668591447335,-3.247754679543068
-4.062846931543306,-3.2671959249483584
-4.055536752304313,-3.312622813798573
-4.055442756813901,-3.2298413669003185
-4.050539274785417,-3.310495655346541
-4.045306361700448,-3.3392520573124167
-3.9961336269058725,-2.9471247286447877
-3.978323793934236,-2.724734103915563
-3.9714540654772934,-2.597569414305803
-3.934611037200865,-2.362854606855934
-3.926762892167673,-2.3528396853791405
-3.9208163543087915,-2.352236130355524
-3.917899570979678,-2.3341779439702557
-3.889390366448012,-2.143555987497391
-3.8868806357553454,-2.0142456633680035
-3.8607201327965637,-1.821936478160239
-3.8454040068408615,-1.714214791922834
-3.839191106025236,-1.6450119429769932
-3.8348283267510808,-1.6345041618500593
-3.8329193745907917,-1.5931637586443406
-3.8214036299555323,-1.5466550479654042
-3.8196772046454197,-1.4118934244048802
-3.791236443164363,-1.2665557811095376
-3.79105428568805,-1.2689639147041791
-3.7852548920640308,-1.2079218694419633
-3.779505541401872,-1.131423561274456
-3.7702361393185035,-1.0885726639924156
-3.734432719111449,-0.8221927544655905
-3.7168572897191487,-0.5714718950596074
-3.7160990384033843,-0.6302754103995202
-3.7156325696378323,-0.5219421362732805
-3.7055721402672503,-0.4256666808981127
-3.6979798206323578,-0.44687223986111124
-3.68993452244755,-0.3768494983851493
-3.6873024922648234,-0.4028491516429913
-3.6834995325105178,-0.2522673799977593
-3.683417246890973,-0.27719851743731827
-3.682118469327169,-0.38638893774414446
-3.6701759461712005,-0.2440273229891864
-3.663060105871935,-0.13534789868019137
-3.652817937525601,-0.10820472541253699
-3.641106907886348,0.034447305896673316
-3.6405260553725616,0.07341042707636389
-3.6338420840983154,0.14607412437647632
-3.6286949542475764,0.12380294586634771
-3.604441227068358,0.36730869203399064
-3.592972609798811,0.47234230001539323
-3.5780657002518113,0.6363593254956371
-3.5751997565286207,0.6155327897996266
-3.55194612651202,0.7571423286991181
-3.530877198788808,0.9744081685073521
-3.5192789371229005,1.0305319537972668
-3.5148593326266795,1.2016422069895907
-3.5031138789697867,1.2584509588706263
-3.5000184644799526,1.2310636381447766
-3.488606733202695,1.459859662408853
-3.487761487123753,1.367084011210809
-3.464995995798236,1.538913397717244
-3.456884990242451,1.6507858384934642
-3.4508629492856513,1.7375638976607828
-3.4235248971446817,1.9132667850330838
-3.4198723489450202,1.9653015948174208
-3.417060254097859,1.9980836137301026
-3.4158668390562754,1.8987689123130276
-3.4043040587593687,2.111172453019006
-3.3820869041213775,2.2897942228201043
-3.378520272974095,2.2847931723384964
-3.3440958535491347,2.5631633962940836
-3.3346367069663128,2.606986499400737
-3.3113531860280365,2.748750557863712
-3.3103502919500283,2.7427917724446593
-3.3054590519791507,2.757722135513069
-3.2968328780163993,2.9389035709806186
-3.2910345210683722,2.8944623266239793
-3.2830133334000178,2.924081868634739
-3.263815577681841,3.140219488816434
-3.2631556720499,3.150805954384896
-3.2534958813643566,3.1048612696160225
-3.2504024848101554,3.189834097666441
-3.2452579002862505,3.3023083094795416
-3.239428549661275,3.3069714240560253
-3.2175326264579907,3.419614486187944
-3.2175210504647023,3.4073467039953167
-3.1945687241673824,3.5274034546939803
-3.1710317091516194,3.665372030806915
-3.166982638602076,3.7398384695957323
-3.166025898660992,3.761729441085047
-3.161937740071731,3.7783874376745845
-3.1437480674370875,3.893604251407022
-3.143409196912085,3.7856409187239533
-3.140839420957567,3.8689058719379608
-3.135947782049705,3.833955076168877
-3.094221046732144,4.018999087826584
-3.0578758668765738,4.311094961645065
-3.055451231968963,4.236521192290079
-3.0315494257783615,4.415052717914827
-3.0280393658383042,4.372299755608846
-3.0085241828350684,4.509376715664821
-3.00089890738632,4.526183707953161
-2.96164911749196,4.716544491444426
-2.957227354089973,4.629062470732075
-2.9408293514481043,4.659584249501569
-2.9374019453716116,4.668886967425169
