n_harmonics,base_freq,magnitudes_0,phases_0,instruments_0
1,1.475572051281708,1.5318507734973774,4.417631134696086,sin
x,y
-4.978606396942659,-0.3055344252938732
-4.977347292824909,-0.2967037762672381
-4.973879285478579,-0.3437971561593513
-4.9722958620913875,-0.3452125919542616
-4.966225062127538,-0.3658557603048546
-4.951287607303324,-0.39563865711741725
-4.943361718805713,-0.3866940222803499
-4.922882186558837,-0.4378425593901526
-4.919677557896876,-0.4391888027020878
-4.9138684061680244,-0.4534744358204118
-4.913519321345907,-0.47153059897942906
-4.905378151979328,-0.46966398320529484
-4.898743529944939,-0.4902241677704005
-4.894541255732497,-0.5296743306598041
-4.886048286146262,-0.5208009859994047
-4.884200815180376,-0.5498083373602382
-4.882215199901973,-0.5283719681690798
-4.878085862774725,-0.5337244769805628
-4.877003488820252,-0.5489130254898641
-4.864164720111122,-0.5446461416501663
-4.850796216756343,-0.6073021828990314
-4.8262785390722645,-0.6381998414653931
-4.823919734212305,-0.6797074365736027
-4.823334402168491,-0.637399968698402
-4.821619027951143,-0.6821859068380226
-4.808294755074309,-0.7383961244894534
-4.806585920794505,-0.6786856262739426
-4.7825532312377845,-0.7047410567900367
-4.7818029182893,-0.7204360261403101
-4.7748075790414415,-0.751161940632234
-4.773446225369755,-0.7676947643442065
-4.764774020470959,-0.7766065112795103
-4.760372728418253,-0.8090468777956435
-4.752434650415372,-0.8230943514089762
-4.750463281856881,-0.7761149107283334
-4.748377709091068,-0.7968989254214165
-4.741651383278544,-0.826611930866209
-4.729658688163967,-0.82453305337424
-4.7231220422093205,-0.84790954202267
-4.710165331770804,-0.8847458667858029
-4.708776171244823,-0.8826450633793912
-4.655343487177307,-0.9696050236401645
-4.634981248083143,-1.0145261051985843
-4.631276370323838,-1.034337994818838
-4.626529987162231,-1.0214387672385867
-4.6230652875836045,-1.0456704266491048
-4.602257148471317,-1.051355723761434
-4.596058846108555,-1.0559425418478379
-4.59540873838532,-1.074556212762067
-4.590936682602792,-1.0896833978348637
-4.580179796518494,-1.0915257332950694
-4.572693608894052,-1.1261779192154335
-4.568360233670106,-1.1455156731601717
-4.567095758613435,-1.1177290115407492
-4.55489954972683,-1.1410044448963312
-4.554452057390218,-1.1412961456819972
-4.545262121664244,-1.140941107999799
-4.544734750402117,-1.1450561580885188
-4.531139697549142,-1.1835493091916314
-4.519886196454551,-1.1748557044054624
-4.517796201750528,-1.195614907189692
-4.514619698576313,-1.1763298049099071
