n_harmonics,base_freq,magnitudes_0,phases_0,instruments_0
1,1.7693184950744536,1.535789668817771,2.0311126224307046,sin
x,y
-4.995772813333534,-0.7331183211724831
-4.969213263844158,-0.729911841141415
-4.967672964999394,-0.6948409371186272
-4.966472378743178,-0.7050434703256229
-4.9527641590958975,-0.6789565953639213
-4.937658925482033,-0.6426816910451266
-4.926306939499004,-0.6076066845023631
-4.922477775845176,-0.5727159538731139
-4.920859652871923,-0.5913261962314214
-4.918669101107151,-0.6046853310342465
-4.916104339994759,-0.5716975765294958
-4.914149051050483,-0.5751115878356482
-4.905511212338461,-0.6032365103780895
-4.8972764420408055,-0.516364700103169
-4.877907857112829,-0.4607746675563885
-4.874754492932215,-0.45573810075431825
-4.8659451065440775,-0.42345627717029666
-4.858930481118501,-0.4361689748766002
-4.8328175629430445,-0.3604480093438389
-4.83043207567004,-0.3957680666530827
-4.804277245133841,-0.2932039565992046
-4.8013558479445315,-0.2986808043483523
-4.783550038390078,-0.24132282875935832
-4.776174707003824,-0.23334806363171595
-4.773986186362572,-0.22918852257114217
-4.77102924761596,-0.18216903669461335
-4.769425224082097,-0.18756050618668124
-4.716255893110639,-0.03829305542368677
-4.714685256499681,-0.044604817673461486
-4.704136868447631,0.001848088501781699
-4.680461425235913,0.05253975733281739
-4.670688026676006,0.08206978393106877
-4.664043354077281,0.08717743030520035
-4.655463582307467,0.1091880664466402
-4.648258074806792,0.09801267555370367
-4.621243811474763,0.20292601886016973
-4.616385539275692,0.23549632894284472
-4.607847959829669,0.2391960147025738
-4.605752104354654,0.2726635509860262
-4.593454931334938,0.30542761017793635
-4.58013264118481,0.32118692676153016
-4.576586154632418,0.316760438265844
-4.548629686225345,0.3846718903238739
-4.540208231380766,0.427062178469543
-4.5357233816675935,0.4169933885867692
-4.535229621242004,0.42141623441800913
-4.5295762944158815,0.49049534269061934
-4.524153443692035,0.4728414595808906
-4.517629246546785,0.4756487002106477
-4.514714785213675,0.4931724168326173
-4.506627770240302,0.5143779853971222
-4.506294663107098,0.5397014318910041
-4.479940341849316,0.5855611672041416
-4.472216494507343,0.6043703946011486
-4.4687454068037304,0.6082836791112024
-4.46408367469656,0.6218703079002911
-4.454808296927006,0.6351974066892085
-4.452294716743646,0.6561807358651945
-4.432434670321137,0.6969366942845694
-4.424170849226863,0.6803990973234145
-4.421530505291281,0.7071420058060671
-4.416073542581268,0.7313306399723483
-4.402123822340913,0.7401414909985554
-4.39734959024266,0.7940935253855445
-4.394237282686504,0.788290160197609
-4.392085222013621,0.8133478812489575
-4.385945167510092,0.8318958065918365
-4.382060504851417,0.8052152253517161
-4.380505977284405,0.8259071641662125
-4.35771677821139,0.8630937753698609
-4.326786095616538,0.942981491943479
-4.323021082822558,0.9543467292988008
-4.311281782103552,0.9974569769125033
-4.310142327435502,0.9925117305999085
-4.278836364989261,1.0307413441688267
-4.274707909960065,1.0390825038246736
-4.27147212792096,1.0513815562998523
-4.260540738331322,1.060885768989688
-4.248527062942463,1.1059934507382314
-4.23864699276011,1.0953852367819938
-4.237392400648046,1.1277111171151695
-4.22967326483684,1.130177853654237
-4.220471263653748,1.1569831237456527
-4.217961219556511,1.1479720371455122
-4.210932702118609,1.2240737994051882
-4.184602920813419,1.1911397819724832
-4.179408751110696,1.220242556691481
-4.176487370860257,1.2280529961595827
-4.1616177086200326,1.260280176911666
-4.1474411887167175,1.2729401459515717
-4.1455376442513465,1.3005462461350759
-4.144606574743865,1.282058691036329
-4.1314939439396525,1.3213500060783008
-4.088479919591892,1.3872991818576192
-4.08431872009764,1.3641236844543063
-4.080719091796375,1.3572343557164612
-4.079188157546594,1.3673153950831292
-4.075298388059193,1.3273917830738236
-4.038872483902541,1.4083106919057318
-4.009995632803095,1.4170312613018363
-4.005009141458134,1.444272958078441
-4.0004533856406805,1.4375845610929294
-3.999702270075991,1.4586021363908737
-3.9973167178870597,1.4541787493464853
-3.9960944419806066,1.4680219828838226
-3.974237076520674,1.4878387275408635
-3.971994621565069,1.4929937113095357
-3.9420019257419456,1.4740779759640679
-3.9352792381444046,1.5132315534027108
-3.9262199974483503,1.4752764495583592
-3.9253482951007426,1.5098219599170883
-3.9150167828974505,1.5048120382083132
-3.8998797256273354,1.529742588931514
-3.892627484739226,1.495806592314594
-3.841736620173463,1.5546580830476715
-3.81267950938057,1.5736695738091342
-3.7862913896310646,1.511476219104116
-3.7707629269497467,1.5487707169826295
-3.765232614813556,1.5404185606878993
-3.750556463638236,1.5352511090865055
-3.741430614587853,1.5108105814417805
-3.735269446486056,1.5125369311388304
-3.718980398866126,1.5370695992201986
-3.7151326631553214,1.5194393388296554
-3.7117137956784063,1.5272202823109555
-3.708317278939608,1.5102962029282563
-3.7025220606337728,1.49688028129067
-3.6839738186809923,1.5100289171882153
-3.6489178595877423,1.479840431326486
-3.626060619993509,1.4708091819009037
-3.623449887223349,1.4394393401252508
-3.6203027044787426,1.451627875060138
-3.6182761638897265,1.4493430133659968
-3.61408913329761,1.440004168076634
-3.609255366746339,1.427371819227917
-3.60694861149475,1.4461572663808968
-3.6061024484607485,1.4064688833609964
-3.5993055729162657,1.410383572072518
-3.591182115572864,1.4467543818509923
-3.5862459657204573,1.4302225548136314
-3.5852453776638926,1.414361660779312
-3.579941289913272,1.4030376242717215
-3.5732806972212927,1.4161183955069185
-3.5580572839671,1.3946545767760414
-3.5504102369901025,1.3570014763123572
-3.542009992271783,1.3633034402616244
-3.5398022873519253,1.377558936523491
-3.5294175240681747,1.3233060490439275
-3.5259918240516654,1.330226691576312
-3.5258334940980394,1.3213909705582683
-3.5221099001118485,1.3271703973326165
-3.5115531456067393,1.3418349271949424
-3.4999571223638304,1.3095261142140666
-3.485434756636484,1.3084022020916504
-3.468597191043603,1.2515904318649502
-3.468337935897524,1.2844181406235406
-3.444479753531925,1.2078207966837653
-3.4395883531385385,1.1953662529684699
-3.4285412500573953,1.1852896145345029
