n_harmonics,base_freq,magnitudes_0,phases_0,instruments_0
1,1.6121567199353064,2.9728089714730066,3.0649997327055805,sin
x,y
-4.9906319171016325,2.8667470129935992
-4.98485146861607,2.8836995625391837
-4.958742957629779,2.902428660552736
-4.9577184707790956,2.8604105349065216
-4.957336564347986,2.9100893564088386
-4.932352470082701,2.929721842917582
-4.914197279661398,2.939345929913848
-4.893198540659691,2.9720992017415577
-4.861143306172884,2.9496991922696223
-4.858335716342186,2.980468288205016
-4.855505390952092,2.9378268431048715
-4.823458636080006,2.9943008971889156
-4.80436089732346,3.0110557384733427
-4.792046290656888,2.9648389066873246
-4.776170249916124,3.013492498785491
-4.758532093992565,2.953120408923035
-4.715409156155468,2.9510795760325563
-4.706827362786195,2.8836339259390655
-4.689774815692466,2.8925089035404636
-4.684798423851884,2.880479596258701
-4.682039827154901,2.912529657777584
-4.660132046247152,2.8226270881625117
-4.658636569949265,2.9063127695149635
-4.657038143927682,2.8637660145960706
-4.656083515097718,2.8883278312024
-4.655746692585416,2.834548800249817
-4.654585946730291,2.891457909136432
-4.641965190936112,2.848059741917422
-4.608435781464351,2.7797946562345754
-4.594575597838596,2.793245431615672
-4.592712991673613,2.768470350832447
-4.5608314714725315,2.6648815241717134
-4.55145622707234,2.665009798293925
-4.531776446734086,2.6571942656242302
-4.490693186622669,2.566002250855386
-4.486568319899455,2.497410847278768
-4.467986169110069,2.561866950341354
-4.46522324494782,2.513785387917878
-4.4637935462401765,2.5272104316565183
-4.463452421653328,2.4656456239151185
-4.457502318883021,2.4610700780726265
-4.430242110964329,2.406238102586767
-4.421864531850116,2.337271857038759
-4.418414645575187,2.3273316188724213
-4.3984658237138685,2.3453132617852384
-4.3914531752936785,2.284634040201813
-4.359586141113475,2.1740319261158265
-4.353395037618081,2.1473146823106166
-4.325556619700235,2.0740299282655146
-4.319015173672166,2.012930166188041
-4.313039351660661,1.9767307053639667
-4.312174853170574,2.0153882886687127
-4.310480197965955,2.0008008595598157
-4.30310025309375,2.0124032628541295
-4.2990268545223485,1.955535927307432
-4.295688666687437,1.9417329315589296
-4.270577554813663,1.8429767183811576
-4.262224404745974,1.8279319886006238
-4.2599795762289645,1.7807062918770558
-4.259629909672851,1.7666377867500815
-4.255790686250661,1.7920768545601478
-4.239881282282888,1.7344314692522858
-4.2334980124598784,1.736752518740644
-4.227472124580832,1.6841822726440185
-4.2246142166264855,1.7499708435750332
-4.21366718901707,1.6816023995435705
-4.212759899159719,1.666180101936452
-4.2075684308023344,1.6409662595606138
-4.20437153134435,1.6236674663259327
-4.195661726973992,1.6361962279864697
-4.171449418026423,1.5326254364051972
-4.170516824957147,1.4611960922096014
-4.168325668733316,1.4354900445296095
-4.167796421928993,1.4402033979192939
-4.138481526118455,1.3373373609827393
-4.137350294819001,1.2809060743280256
-4.1301991480647136,1.303151561280483
-4.124521461931858,1.318345041085505
-4.0811913783947755,1.0900861592754718
-4.074704694884037,1.0409531644052927
-4.051692389263243,0.9449397761685925
-4.050360197971623,0.8588310841490192
-4.045327136703303,0.8956169792350737
-4.031426827398024,0.8535396072777802
-4.022591746485443,0.8530666352416014
-4.022538598294236,0.8309899914841223
-4.013948484150128,0.7904180918508084
-4.009836929498851,0.7786182166494038
-3.9922562371148826,0.6427418305483457
-3.9796785704662874,0.6535520100782024
-3.9699968453897982,0.5699545598593162
-3.951090253556808,0.4701908770954632
-3.948042006169612,0.45271392592353765
-3.9457740253589177,0.47417731055599904
-3.939317503773865,0.4062717300783659
-3.9335769138576335,0.36676876931451896
-3.9028654793312123,0.23889756745632726
-3.888160779613469,0.1688692798928294
-3.88307653894693,0.16520987430676354
-3.8823449237245224,0.1514229807471017
-3.8628872908514844,0.0306896277643499
-3.8546865353213278,0.02444752344077556
-3.837450612904437,-0.04486094804242801
-3.833559027284976,0.0005739721560722028
-3.828407415126114,-0.12663803029672055
-3.827459685974852,-0.13695817382347106
-3.8091388625954803,-0.1968632577161929
-3.802531147841004,-0.2462944722539239
-3.790543308562735,-0.2684224418341374
-3.7802714369837407,-0.30993802819980387
-3.7779961861283304,-0.35929271796816575
-3.749588705240021,-0.48073146675080275
-3.7369951298372586,-0.5383190053406809
-3.7340180872832884,-0.5056465823008635
-3.7217062420861002,-0.6014467212832004
-3.710239957713185,-0.6669554442204193
-3.6952871805443586,-0.7603402263825727
-3.67828575849824,-0.806939053776878
-3.6723744301276087,-0.8314190143278372
-3.651659210727275,-0.9293690239979574
-3.6449270205270077,-0.9510509846763827
-3.6443920788739192,-0.9148593193808813
-3.6272529348073346,-1.0405766806831622
-3.5985490219526284,-1.2073536103866995
-3.5866621103123264,-1.2487858299309067
-3.5738833450903096,-1.3197481387854426
-3.5571021570782224,-1.4185355562998352
-3.552523742476744,-1.314041270840788
-3.548966090168105,-1.4420557521175381
-3.538921580905919,-1.411429865020638
-3.534814283461799,-1.4168198210731013
-3.518962274829679,-1.4598573892149547
-3.518875513214963,-1.586692493492766
-3.517216662013478,-1.5105060100407803
-3.488038564371767,-1.6636377472055353
-3.479104985228064,-1.6775378710856086
-3.4726984421314224,-1.7200865308065245
-3.468265258601857,-1.6589541787576643
-3.4629429615038343,-1.7037478829831942
-3.4594740969905002,-1.7116201650864287
-3.4579457068027466,-1.790703213414247
-3.4303323285061027,-1.8684050424816459
-3.424449271269326,-1.819884344042568
-3.4112482960479253,-1.9539543462122841
-3.397665479274231,-1.9308123824326495
-3.390272906586972,-2.072897877284364
-3.388821955766028,-2.023546703697147
-3.3689673364226014,-2.069902051960786
-3.3657305128673287,-2.1197094768745286
-3.3556541324786715,-2.1020402757195513
-3.3367364803455404,-2.1623242893198893
-3.303863117944795,-2.386095741045656
-3.28630128265588,-2.322978753853643
-3.2849789330079493,-2.4088799232362397
-3.2700224593138714,-2.3797315398271635
-3.2435809400147986,-2.405027330206342
-3.238012970815408,-2.4883471289630523
-3.234903590421405,-2.5269775363241234
-3.2251462531409647,-2.548549237255682
